spot_price,event,index,last_action_time,level,buy_number_max,buy_number,buy_price_max,buy_price_min,buy_init_qty,buy_init_price,buy_qty,buy_price,buy_commission,usell_number_max,usell_number,usell_price_max,usell_price_min,usell_init_qty,usell_init_price,usell_qty,usell_price,usell_commission,sell_number_max,sell_number,sell_qty,sell_price,sell_commission,profit
2449.85,BUY,1,2024-10-07 22:37:03.539042,1,3,0,2457.65,2446.01,0.0042,2450.0,0.0042,2450.0,0.01029,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2432.4,BUY,2,2024-10-07 23:08:49.008299,0,3,0,2450.95,2403.0,0.0042,2430.64,0.0042,2430.64,0.01020869,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2433.06,EXTRA BUY,1,2024-10-07 23:23:14.612469,1,3,1,2481.41,2369.62,0.0042,2450.0,0.0126,2438.71,0.03072779,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2445.48,PART SELL,2,2024-10-08 02:58:08.718400,0,3,0,2450.95,2403.0,0.0042,2430.64,0.0,2430.64,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0042,2443.8,0.01026396,0.034799350000002206
2444.52,BUY,3,2024-10-08 02:58:54.666964,0,3,0,2445.76,2425.17,0.0042,2445.03,0.0042,2445.03,0.01026913,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2421.35,EXTRA BUY,3,2024-10-08 15:54:31.151248,0,3,1,2453.06,2390.7,0.0042,2445.03,0.0126,2429.24,0.03060847,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2446.31,PART SELL,3,2024-10-08 16:40:22.851512,0,3,1,2453.06,2390.7,0.0042,2445.03,0.0063,2429.24,0.015304235,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0063,2446.31,0.01541175,0.07682501500000122
2446.28,PART SELL,3,2024-10-08 16:40:31.750483,0,3,1,2453.06,2390.7,0.0042,2445.03,0.0,2429.24,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0126,2446.29,0.03082325,0.15339828000000275
2446.96,BUY,4,2024-10-08 16:41:12.956698,0,3,0,2446.99,2420.0,0.0042,2447.05,0.0042,2447.05,0.01027761,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2454.39,PART SELL,1,2024-10-08 18:03:56.317111,1,3,1,2481.41,2369.62,0.0042,2450.0,0.0063,2438.71,0.015363895,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0063,2454.39,0.01546266,0.0679574450000002
2454.7,PART SELL,1,2024-10-08 18:04:02.256965,1,3,1,2481.41,2369.62,0.0042,2450.0,0.0,2438.71,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0126,2454.32,0.03092437,0.13497083999999887
2447.56,BUY,5,2024-10-08 18:24:25.693992,1,3,0,2456.62,2438.59,0.0042,2447.57,0.0042,2447.57,0.01027979,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2427.99,EXTRA BUY,5,2024-10-08 19:14:37.270962,1,3,1,2445.69,2416.45,0.0042,2447.57,0.0126,2434.52,0.03067499,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2449.43,PART SELL,5,2024-10-08 21:27:28.420329,1,3,1,2445.69,2416.45,0.0042,2447.57,0.0063,2434.52,0.015337495,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0063,2449.43,0.01543141,0.06316409499999803
2449.2,PART SELL,5,2024-10-08 21:30:18.934417,1,3,1,2445.69,2416.45,0.0042,2447.57,0.0,2434.52,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0126,2449.31,0.03086131,0.1248176999999979
2465.07,PART SELL,4,2024-10-08 21:46:41.190730,0,3,0,2446.99,2420.0,0.0042,2447.05,0.0,2447.05,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0042,2465.36,0.01035451,0.05626988000000048
2465.09,BUY,6,2024-10-08 21:46:53.925730,0,3,0,2466.66,2441.16,0.0042,2464.69,0.0042,2464.69,0.0103517,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2458.03,BUY,7,2024-10-08 22:07:24.815921,1,3,0,2466.66,2449.47,0.0042,2458.04,0.0042,2458.04,0.01032377,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2437.35,EXTRA BUY,7,2024-10-08 23:15:01.341424,1,3,1,2458.97,2420.43,0.0042,2458.04,0.0126,2444.25,0.03079759,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2436.49,EXTRA BUY,6,2024-10-08 23:30:07.957824,0,3,1,2452.44,2435.32,0.0042,2464.69,0.0126,2445.9,0.0308183,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2458.99,PART SELL,7,2024-10-09 01:29:17.021431,1,3,1,2458.97,2420.43,0.0042,2458.04,0.0063,2444.25,0.015398795,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0063,2459.29,0.01549353,0.06385967499999973
2458.84,PART SELL,7,2024-10-09 01:29:21.998576,1,3,1,2458.97,2420.43,0.0042,2458.04,0.0,2444.25,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0126,2459.06,0.03098422,0.1248871900000002
2460.48,PART SELL,6,2024-10-09 01:31:07.623121,0,3,1,2452.44,2435.32,0.0042,2464.69,0.0063,2445.9,0.01540915,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0063,2460.89,0.01550361,0.06352423999999744
2460.53,PART SELL,6,2024-10-09 01:31:26.344956,0,3,1,2452.44,2435.32,0.0042,2464.69,0.0,2445.9,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0126,2460.76,0.03100564,0.1254750599999959
2460.65,BUY,8,2024-10-09 01:31:27.315752,0,3,0,2461.2,2434.84,0.0042,2460.98,0.0042,2460.98,0.01033612,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2463.12,BUY,9,2024-10-09 01:59:28.233043,1,3,0,2473.61,2457.4,0.0042,2463.13,0.0042,2463.13,0.01034515,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2448.6,EXTRA BUY,9,2024-10-09 02:57:26.611892,1,3,1,2462.0,2439.59,0.0042,2463.13,0.0126,2453.44,0.03091339,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2429.75,EXTRA BUY,9,2024-10-09 08:36:01.961359,1,3,2,2447.91,2421.76,0.0042,2463.13,0.0378,2437.92,0.09215342,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2454.46,PART SELL,9,2024-10-09 15:14:44.283260,1,3,2,2447.91,2421.76,0.0042,2463.13,0.0252,2437.92,0.06143561333333333,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0126,2454.69,0.03092909,0.14965510333332965
2454.99,PART SELL,9,2024-10-09 15:14:51.485501,1,3,2,2447.91,2421.76,0.0042,2463.13,0.0126,2437.92,0.030717806666666667,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0252,2454.96,0.06186511,0.3062332766666563
2454.61,PART SELL,9,2024-10-09 15:14:58.512558,1,3,2,2447.91,2421.76,0.0042,2463.13,0.0,2437.92,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.0378,2454.78,0.09279068,0.4523638999999866
2458.79,BUY,10,2024-10-09 15:39:35.351005,1,3,0,2472.08,2446.65,0.0042,2459.24,0.0042,2459.24,0.01032881,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2436.94,EXTRA BUY,10,2024-10-09 16:46:44.610943,1,3,1,2459.86,2419.31,0.0042,2459.24,0.0126,2444.37,0.03079911,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2421.02,EXTRA BUY,8,2024-10-09 18:41:35.637240,0,3,1,2452.33,2404.79,0.0042,2460.98,0.0126,2434.17,0.0306705,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2416.77,EXTRA BUY,10,2024-10-09 19:16:34.684227,1,3,2,2435.31,2409.21,0.0042,2459.24,0.0378,2425.34,0.09167803,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2368.93,EXTRA BUY,10,2024-10-09 21:17:25.555985,1,3,3,2444.7,2363.85,0.0042,2459.24,0.1134,2387.73,0.27076914,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2368.61,EXTRA BUY,8,2024-10-09 21:18:23.365655,0,3,2,2442.98,2305.19,0.0042,2460.98,0.0378,2390.35,0.09035519,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2403.99,PART SELL,10,2024-10-10 05:47:44.552359,1,3,3,2444.7,2363.85,0.0042,2459.24,0.0756,2387.73,0.18051276,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0378,2404.24,0.09088027,0.442941349999983
2404.24,PART SELL,10,2024-10-10 05:47:52.047854,1,3,3,2444.7,2363.85,0.0042,2459.24,0.0378,2387.73,0.09025638,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0756,2404.24,0.18176054,0.885882699999966
2403.84,PART SELL,10,2024-10-10 05:47:59.635667,1,3,3,2444.7,2363.85,0.0042,2459.24,0.0,2387.73,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.1134,2404.11,0.27262569000000003,1.3137191699999673
2406.0,PART SELL,8,2024-10-10 05:48:34.034195,0,3,2,2442.98,2305.19,0.0042,2460.98,0.0252,2390.35,0.06023679333333333,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0126,2406.0,0.0303156,0.13675600333333243
2406.3,PART SELL,8,2024-10-10 05:48:40.713167,0,3,2,2442.98,2305.19,0.0042,2460.98,0.0126,2390.35,0.030118396666666665,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0252,2406.02,0.060631580000000004,0.27388962666666616
2406.72,PART SELL,8,2024-10-10 05:48:48.763679,0,3,2,2442.98,2305.19,0.0042,2460.98,0.0,2390.35,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.0378,2406.25,0.09095625,0.4197085599999948
2407.82,BUY,11,2024-10-10 05:49:27.008026,0,3,0,2407.83,2392.57,0.0043,2407.83,0.0043,2407.83,0.01035367,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2404.35,BUY,12,2024-10-10 06:14:40.546951,1,3,0,2411.38,2399.32,0.0043,2404.36,0.0043,2404.36,0.01033875,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2395.9,EXTRA BUY,12,2024-10-10 07:59:58.911675,1,3,1,2403.29,2391.3,0.0043,2404.36,0.0129,2398.71,0.0309434,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2384.61,EXTRA BUY,11,2024-10-10 09:16:33.108815,0,3,1,2405.86,2370.52,0.0043,2407.83,0.0129,2392.36,0.0308614,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2383.01,EXTRA BUY,12,2024-10-10 09:17:22.712760,1,3,2,2400.37,2368.64,0.0043,2404.36,0.0387,2388.25,0.09242532,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2402.66,PART SELL,12,2024-10-10 11:21:02.059675,1,3,2,2400.37,2368.64,0.0043,2404.36,0.0258,2388.25,0.06161688,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0129,2402.65,0.03099419,0.12395737000000193
2402.64,PART SELL,12,2024-10-10 11:21:11.434514,1,3,2,2400.37,2368.64,0.0043,2404.36,0.0129,2388.25,0.03080844,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0258,2402.55,0.06198579,0.2453373299999985
2402.46,PART SELL,12,2024-10-10 11:21:21.823801,1,3,2,2400.37,2368.64,0.0043,2404.36,0.0,2388.25,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.0387,2402.3,0.09296900999999999,0.35834067000000164
2406.91,PART SELL,11,2024-10-10 11:37:24.760174,0,3,1,2405.86,2370.52,0.0043,2407.83,0.0065,2392.36,0.0154307,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0064,2406.65,0.01540256,0.06062273999999909
2406.65,PART SELL,11,2024-10-10 11:37:30.105021,0,3,1,2405.86,2370.52,0.0043,2407.83,0.0,2392.36,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0129,2406.65,0.03104579,0.12243380999999809
2406.01,BUY,13,2024-10-10 11:37:38.555261,0,3,0,2407.38,2397.61,0.0043,2405.86,0.0043,2405.86,0.0103452,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2404.95,BUY,14,2024-10-10 12:05:49.128818,1,3,0,2408.93,2401.6,0.0043,2404.95,0.0043,2404.95,0.01034128,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2388.48,EXTRA BUY,14,2024-10-10 13:00:32.278571,1,3,1,2414.23,2361.66,0.0043,2404.95,0.0129,2394.15,0.03088453,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2386.54,EXTRA BUY,13,2024-10-10 13:01:37.676180,0,3,1,2411.36,2363.24,0.0043,2405.86,0.0129,2392.98,0.03086944,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2407.7,PART SELL,13,2024-10-10 16:01:50.421054,0,3,1,2411.36,2363.24,0.0043,2405.86,0.0065,2392.98,0.01543472,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0064,2407.99,0.01541114,0.06521813999999837
2408.16,PART SELL,13,2024-10-10 16:01:59.466017,0,3,1,2411.36,2363.24,0.0043,2405.86,0.0,2392.98,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0129,2408.08,0.03106418,0.13280037999999864
2410.61,PART SELL,14,2024-10-10 16:02:10.901893,1,3,1,2414.23,2361.66,0.0043,2404.95,0.0065,2394.15,0.015442265,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0064,2411.09,0.01543098,0.07754275500000007
2410.89,BUY,15,2024-10-10 16:02:11.878391,0,3,0,2411.7,2383.01,0.0042,2410.6,0.0042,2410.6,0.01012452,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2410.31,PART SELL,14,2024-10-10 16:02:15.913111,1,3,1,2414.23,2361.66,0.0043,2404.95,0.0,2394.15,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0129,2411.14,0.03110365,0.15712281999999805
2409.01,BUY,16,2024-10-10 16:27:20.698584,1,3,0,2421.36,2400.4,0.0043,2409.02,0.0043,2409.02,0.01035879,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2387.86,EXTRA BUY,16,2024-10-10 17:20:41.386383,1,3,1,2418.95,2356.01,0.0043,2409.02,0.0129,2394.91,0.03089439,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2337.91,EXTRA BUY,15,2024-10-10 18:22:21.484761,0,3,1,2413.95,2277.45,0.0042,2410.6,0.0126,2361.81,0.02975876,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2347.46,EXTRA BUY,16,2024-10-10 18:42:03.130302,1,3,2,2388.6,2322.68,0.0043,2409.02,0.0387,2363.42,0.09146428,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2377.53,PART SELL,15,2024-10-10 20:15:11.701954,0,3,1,2413.95,2277.45,0.0042,2410.6,0.0063,2361.81,0.01487938,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0063,2377.52,0.01497838,0.06911524000000087
2376.71,PART SELL,15,2024-10-10 20:15:16.625011,0,3,1,2413.95,2277.45,0.0042,2410.6,0.0,2361.81,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0126,2377.11,0.02995159,0.13306964999999907
2375.66,BUY,17,2024-10-10 20:15:33.862722,0,3,0,2377.9,2361.9,0.0043,2375.27,0.0043,2375.27,0.01021366,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2377.7,PART SELL,16,2024-10-10 21:54:41.000264,1,3,2,2388.6,2322.68,0.0043,2409.02,0.0258,2363.42,0.06097618666666667,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0129,2377.72,0.03067259,0.12330931666666414
2377.71,PART SELL,16,2024-10-10 21:54:46.765399,1,3,2,2388.6,2322.68,0.0043,2409.02,0.0129,2363.42,0.030488093333333334,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0258,2377.71,0.06134505,0.24648976333333067
2377.61,PART SELL,16,2024-10-10 21:54:52.676410,1,3,2,2388.6,2322.68,0.0043,2409.02,0.0,2363.42,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.0387,2377.67,0.09201609,0.36825262999999514
2375.7,BUY,18,2024-10-10 22:12:36.130345,1,3,0,2387.09,2368.42,0.0043,2375.7,0.0043,2375.7,0.01021551,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2389.63,PART SELL,17,2024-10-11 00:12:39.281649,0,3,0,2377.9,2361.9,0.0043,2375.27,0.0,2375.27,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0043,2389.63,0.01027541,0.041258929999999694
2390.0,PART SELL,18,2024-10-11 00:12:58.997000,1,3,0,2387.09,2368.42,0.0043,2375.7,0.0,2375.7,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0043,2389.99,0.01027696,0.040954529999999364
2389.99,BUY,19,2024-10-11 00:12:59.969136,0,3,0,2390.0,2382.05,0.0043,2390.0,0.0043,2390.0,0.010277,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2386.37,BUY,20,2024-10-11 00:33:05.754802,1,3,0,2390.82,2382.0,0.0043,2386.38,0.0043,2386.38,0.01026143,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2401.0,PART SELL,20,2024-10-11 01:52:52.678612,1,3,0,2390.82,2382.0,0.0043,2386.38,0.0,2386.38,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0043,2400.99,0.01032426,0.04223730999999807
2404.29,PART SELL,19,2024-10-11 01:53:32.553232,0,3,0,2390.0,2382.05,0.0043,2390.0,0.0,2390.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0043,2403.6,0.01033548,0.037867520000001195
2403.6,BUY,21,2024-10-11 01:53:33.965657,0,3,0,2404.93,2382.24,0.0043,2403.63,0.0043,2403.63,0.01033561,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2401.16,BUY,22,2024-10-11 02:19:21.369585,1,3,0,2415.4,2389.19,0.0043,2401.17,0.0043,2401.17,0.01032503,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2416.61,PART SELL,22,2024-10-11 03:41:50.851546,1,3,0,2415.4,2389.19,0.0043,2401.17,0.0,2401.17,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0043,2416.57,0.01039125,0.045503719999999505
2412.26,BUY,23,2024-10-11 03:53:57.313555,1,3,0,2416.94,2408.21,0.0042,2412.26,0.0042,2412.26,0.01013149,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2406.97,EXTRA BUY,23,2024-10-11 09:07:45.482150,1,3,1,2413.23,2401.48,0.0042,2412.26,0.0126,2408.74,0.03035012,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2418.59,PART SELL,21,2024-10-11 09:51:38.944716,0,3,0,2404.93,2382.24,0.0043,2403.63,0.0,2403.63,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0043,2418.59,0.01039994,0.04359245000000149
2417.29,BUY,24,2024-10-11 09:52:22.786215,0,3,0,2418.82,2410.5,0.0042,2417.16,0.0042,2417.16,0.01015207,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2423.18,PART SELL,23,2024-10-11 10:05:58.028890,1,3,1,2413.23,2401.48,0.0042,2412.26,0.0063,2408.74,0.01517506,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0063,2425.75,0.01528222,0.07670572000000167
2424.77,PART SELL,23,2024-10-11 10:06:03.634554,1,3,1,2413.23,2401.48,0.0042,2412.26,0.0,2408.74,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0126,2425.17,0.03055714,0.14611074000000324
2419.49,BUY,25,2024-10-11 10:21:20.578141,1,3,0,2426.22,2413.6,0.0042,2419.49,0.0042,2419.49,0.01016186,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2431.62,PART SELL,24,2024-10-11 13:33:21.635470,0,3,0,2418.82,2410.5,0.0042,2417.16,0.0,2417.16,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0042,2431.44,0.01021205,0.039611880000000696
2431.79,BUY,26,2024-10-11 13:33:27.256761,0,3,0,2433.0,2416.54,0.0042,2431.04,0.0042,2431.04,0.01021037,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2434.07,PART SELL,25,2024-10-11 13:33:59.693426,1,3,0,2426.22,2413.6,0.0042,2419.49,0.0,2419.49,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0042,2433.5,0.0102207,0.03845944000000028
2431.47,BUY,27,2024-10-11 14:10:49.956940,1,3,0,2439.71,2423.37,0.0042,2431.47,0.0042,2431.47,0.01021217,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2446.14,PART SELL,26,2024-10-11 15:10:57.956985,0,3,0,2433.0,2416.54,0.0042,2431.04,0.0,2431.04,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0042,2446.14,0.01027379,0.042935840000000704
2446.29,PART SELL,27,2024-10-11 15:11:17.487825,1,3,0,2439.71,2423.37,0.0042,2431.47,0.0,2431.47,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0042,2446.28,0.01027438,0.04171545000000098
2446.32,BUY,28,2024-10-11 15:11:39.385355,0,3,0,2447.0,2425.78,0.0042,2446.33,0.0042,2446.33,0.01027459,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2441.03,BUY,29,2024-10-11 15:32:28.921368,1,3,0,2453.84,2434.26,0.0042,2441.04,0.0042,2441.04,0.01025237,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2457.33,PART SELL,29,2024-10-11 19:06:30.359872,1,3,0,2453.84,2434.26,0.0042,2441.04,0.0,2441.04,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0042,2457.26,0.01032049,0.04755114000000096
2465.36,PART SELL,28,2024-10-11 19:07:57.765305,0,3,0,2447.0,2425.78,0.0042,2446.33,0.0,2446.33,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0042,2464.0,0.0103488,0.05359060999999956
2463.33,BUY,30,2024-10-11 19:08:38.655670,0,3,0,2466.14,2442.01,0.0042,2462.91,0.0042,2462.91,0.01034422,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2456.01,BUY,31,2024-10-11 19:32:51.919001,1,3,0,2471.45,2445.43,0.0042,2455.62,0.0042,2455.62,0.0103136,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2440.74,EXTRA BUY,31,2024-10-11 22:46:38.971376,1,3,1,2453.5,2433.08,0.0042,2455.62,0.0126,2445.7,0.03081582,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2434.3,EXTRA BUY,30,2024-10-11 23:48:31.283099,0,3,1,2451.48,2431.48,0.0042,2462.91,0.0126,2443.84,0.03079242,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2458.59,PART SELL,30,2024-10-12 11:10:41.100263,0,3,1,2451.48,2431.48,0.0042,2462.91,0.0063,2443.84,0.01539621,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0063,2458.58,0.01548905,0.06197673999999845
2458.67,PART SELL,30,2024-10-12 11:11:40.823061,0,3,1,2451.48,2431.48,0.0042,2462.91,0.0,2443.84,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0126,2458.62,0.03097867,0.12451990999999889
2458.58,BUY,32,2024-10-12 11:11:47.769006,0,3,0,2459.28,2452.44,0.0042,2458.58,0.0042,2458.58,0.01032604,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
2460.29,PART SELL,31,2024-10-12 11:18:36.509054,1,3,1,2453.5,2433.08,0.0042,2455.62,0.0063,2445.7,0.01540791,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0063,2460.28,0.01549976,0.060946330000001436
2460.47,PART SELL,31,2024-10-12 11:18:41.439986,1,3,1,2453.5,2433.08,0.0042,2455.62,0.0,2445.7,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0126,2460.63,0.031004,0.12636118000000016
2460.51,BUY,33,2024-10-12 11:33:22.658134,1,3,0,2467.51,2453.66,0.0042,2460.52,0.0042,2460.52,0.01033418,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0
